1.17,0,70,50,0
2.17,0,53,50,0
3.17,1,24,50,0
4.17,0,88,50,0
5.17,0,98,50,0
6.17,1,29,50,0
7.18,1,48,50,0
8.18,1,15,50,0
9.18,1,38,50,0
10.18,0,96,50,0
11.18,1,17,50,0
12.18,1,14,50,0
13.18,0,77,50,0
14.18,1,20,50,0
15.19,0,90,50,0
16.19,1,31,50,0
17.19,0,60,50,0
18.19,1,9,50,0
19.19,1,50,50,0
20.19,1,35,50,0
21.19,0,59,50,0
22.19,1,29,50,0
23.19,0,70,50,0
24.19,0,58,50,0
25.2,0,73,50,0
26.2,1,24,50,0
27.2,0,87,50,0
28.2,0,97,50,0
29.2,1,14,50,0
30.2,0,67,50,0
31.2,1,43,50,0
32.2,0,70,50,0
33.2,1,26,50,0
34.21,0,86,50,0
35.21,0,86,50,0
36.21,0,93,55,1
37.21,1,43,65,4
38.21,1,0,70,4
39.21,1,25,70,4
40.21,0,96,70,4
41.21,0,100,70,4
42.21,1,34,70,4
43.22,1,21,70,4
44.22,1,17,70,4
45.22,1,52,70,4
46.22,1,35,70,4
47.22,1,30,70,4
48.22,1,46,70,4
49.22,1,20,70,4
50.22,1,13,70,4
51.22,1,20,70,4
52.23,0,80,70,4
53.23,1,36,70,4
54.23,1,1,70,4
55.23,1,57,70,4
56.23,1,13,70,4
57.23,1,3,70,4
58.23,1,50,80,6
59.24,0,94,80,6
60.24,0,95,80,6
61.24,1,4,90,8
62.24,1,85,90,8
63.24,1,71,90,8
64.24,1,13,90,8
65.24,1,58,90,8
66.24,1,12,90,8
67.24,0,93,90,8
68.25,1,17,90,8
69.25,0,98,90,8
70.25,1,82,90,8
71.25,1,23,90,8
72.25,1,48,90,8
73.25,0,93,90,8
74.25,1,69,90,8
75.25,1,17,95,9
76.25,1,85,95,9
77.26,1,59,95,9
78.26,1,83,95,9
79.26,1,73,100,10
80.26,1,94,100,10
81.26,1,90,100,11
82.26,1,24,100,11
83.26,1,18,100,12
84.26,1,55,100,12
85.26,1,31,100,12
86.26,1,81,100,13
87.27,1,81,100,16
88.27,1,1,100,16
89.27,1,92,100,16
90.27,1,38,100,16
91.27,1,6,100,16
92.27,1,77,100,16
93.27,1,48,100,16
94.27,1,81,100,16
95.28,1,68,100,16
96.28,1,37,100,16
97.28,1,33,100,17
98.28,1,20,100,17
99.28,1,78,100,17
100.28,1,33,100,17
101.28,1,34,100,17
102.28,1,54,100,17
103.28,1,21,100,17
104.29,1,45,100,17
105.29,1,95,100,17
106.29,1,89,100,17
107.29,1,80,100,17
108.29,1,60,100,17
109.29,1,3,100,17
110.29,1,31,100,17
111.29,1,84,100,17
112.3,1,15,100,17
113.3,1,58,100,17
114.3,1,97,100,17
115.3,1,56,100,17
116.3,1,12,100,17
117.3,1,21,100,17
118.3,1,12,100,17
119.3,1,42,100,17
120.31,1,21,100,17
121.31,1,93,100,17
122.31,1,69,100,17
123.31,1,1,100,17
124.31,1,17,100,17
125.31,1,20,100,17
126.31,1,78,100,17
127.32,1,61,100,17
128.32,1,32,100,17
129.32,1,52,100,17
130.32,1,54,100,17
131.32,1,64,100,17
132.32,1,96,100,17
133.32,1,85,100,17
134.33,1,81,100,17
135.33,1,87,100,17
136.33,1,48,100,17
137.33,1,67,100,17
138.33,1,13,100,17
139.33,1,26,100,17
140.33,1,60,100,17
141.34,1,29,100,17
142.34,1,97,100,17
143.34,1,52,100,17
144.34,1,93,100,17
145.34,1,44,100,17
146.34,1,97,100,17
147.34,1,23,100,17
148.34,1,10,100,17
149.35,1,68,100,17
150.35,1,25,100,17
151.35,1,70,100,17
152.35,1,19,100,17
153.35,1,67,100,17
154.35,1,24,100,17
155.35,1,92,100,17
156.36,1,76,100,17
157.36,1,15,100,17
158.36,1,26,100,17
159.36,1,93,100,17
160.36,1,70,100,17
161.36,1,80,100,17
162.36,1,79,100,17
163.37,1,19,100,17
164.37,1,6,100,17
165.37,1,6,100,17
166.37,1,69,100,17
167.37,1,94,100,17
168.37,1,14,100,17
169.37,1,71,100,17
170.37,1,51,100,17
171.38,1,18,100,17
172.38,1,35,100,17
173.38,1,72,100,17
174.38,1,46,100,17
175.38,1,32,100,17
176.38,1,91,100,17
177.38,1,64,100,17
178.38,1,47,100,17
179.39,1,21,100,17
180.39,1,94,100,17
181.39,1,55,100,17
182.39,1,84,100,17
183.39,1,80,100,17
184.39,1,13,100,17
185.39,1,63,100,17
186.39,1,26,100,17
187.4,1,86,100,17
188.4,1,32,100,17
189.4,1,4,100,17
190.4,1,91,100,17
191.4,1,70,100,17
192.4,1,25,100,17
193.4,1,43,100,17
194.4,1,99,100,17
195.41,1,59,100,17
196.41,1,80,100,17
197.41,1,9,100,17
198.41,1,26,100,17
199.41,1,76,100,17
200.41,1,11,100,17
201.41,1,1,100,17
202.41,1,54,100,17
203.42,1,41,100,18
204.42,1,37,100,18
205.42,1,8,100,21
206.42,1,48,100,23
207.42,1,80,100,25
208.42,1,72,100,27
209.42,1,37,100,35
210.42,1,85,100,45
211.42,1,50,100,55
212.43,1,24,100,65
213.43,1,74,100,73
214.43,1,88,100,83
215.43,1,32,100,84
216.43,1,98,100,84
217.43,1,97,100,84
218.43,1,13,100,84
219.43,1,81,100,84
220.43,1,19,100,84
221.44,1,6,100,84
222.44,1,46,100,84
223.44,1,23,100,84
224.44,1,59,100,84
225.44,1,56,100,84
226.44,1,14,100,84
227.44,1,12,100,84
228.44,1,29,100,84
229.44,1,84,100,84
230.45,1,4,100,84
231.45,1,73,100,84
232.45,1,50,100,84
233.45,1,28,100,84
234.45,1,52,100,84
235.45,1,19,100,84
236.45,1,97,100,84
237.45,1,51,100,84
238.46,1,53,100,84
239.46,1,8,100,89
240.46,1,47,100,93
241.46,1,58,100,94
242.46,1,82,100,94
243.46,1,90,100,94
244.46,1,51,100,94
245.46,1,2,100,94
246.47,1,19,100,94
247.47,1,64,100,94
248.47,1,43,100,94
249.47,1,72,100,94
250.47,1,22,100,94
251.47,1,77,100,94
252.47,1,82,100,94
253.47,1,71,100,94
254.48,1,66,100,94
255.48,1,67,100,94
256.48,1,67,100,94
257.48,1,77,100,94
258.48,1,7,100,94
259.48,1,4,100,94
260.48,1,31,100,94
261.48,1,57,100,94
262.49,1,81,100,96
263.49,1,85,100,103
264.49,1,29,100,106
265.49,1,32,100,114
266.49,1,77,100,114
267.49,1,80,100,114
268.49,1,43,100,114
269.49,1,71,100,114
270.49,1,13,100,114
271.5,1,27,100,114
272.5,1,15,100,114
273.5,1,65,100,114
274.5,1,92,100,114
275.5,1,4,100,114
276.5,1,52,100,114
277.5,1,67,100,114
278.5,1,21,100,114
279.51,1,90,100,116
280.51,1,6,100,116
281.51,1,53,100,116
282.51,1,8,100,118
283.51,1,2,100,124
284.51,1,82,100,126
285.51,1,17,100,129
286.51,1,96,100,132
287.51,1,68,100,136
288.52,1,10,100,137
289.52,1,51,100,140
290.52,1,5,100,144
291.52,1,20,100,151
292.52,1,56,100,155
293.52,1,75,100,159
294.52,1,78,100,162
295.52,1,16,100,165
296.52,1,87,100,170
297.53,1,31,100,178
298.53,1,57,100,190
299.53,1,12,100,195
300.53,1,95,100,198
301.53,1,2,100,201
302.53,1,87,100,203
303.53,1,93,100,206
304.53,1,68,100,209
305.53,1,84,100,213
306.54,1,6,100,214
307.54,1,92,100,214
308.54,1,40,100,216
309.54,1,75,100,216
310.54,1,54,100,216
311.54,1,17,100,216
312.54,1,71,100,216
313.54,1,52,100,216
314.54,1,76,100,216
315.55,1,10,100,216
316.55,1,70,100,216
317.55,1,7,100,216
318.55,1,31,100,216
319.55,1,3,100,216
320.55,1,37,100,216
321.55,1,60,100,216
322.55,1,20,100,216
323.55,1,4,100,216
324.56,1,45,100,216
325.56,1,47,100,216
326.56,1,93,100,224
327.56,1,52,100,228
328.56,1,6,100,231
329.56,1,14,100,234
330.56,1,70,100,236
331.57,1,41,100,239
332.57,1,46,100,250
333.57,1,44,100,257
334.57,1,96,100,265
335.57,1,42,100,269
336.57,1,12,100,270
337.57,1,69,100,271
338.57,1,79,100,272
339.57,1,80,100,272
340.57,1,43,100,272
341.58,1,86,100,272
342.58,1,81,100,272
343.58,1,67,100,272
344.58,1,49,100,272
345.58,1,88,100,272
346.58,1,6,100,272
347.58,1,91,100,272
348.58,1,58,100,272
349.58,1,35,100,272
350.58,1,55,100,272
351.59,1,51,100,279
352.59,1,15,100,282
353.59,1,30,100,286
354.59,1,80,100,288
355.59,1,26,100,290
356.59,1,42,100,294
357.59,1,64,100,299
358.59,1,50,100,304
359.59,1,45,100,312
360.59,1,96,100,315
361.6,1,99,100,320
362.6,1,88,100,326
363.6,1,39,100,336
364.6,1,71,100,337
365.6,1,24,100,337
366.6,1,66,100,337
367.6,1,79,100,337
368.6,1,6,100,337
369.61,1,11,100,339
370.61,1,77,100,340
371.61,1,64,100,343
372.61,1,51,100,345
373.61,1,23,100,345
374.61,1,33,100,345
375.61,1,35,100,345
376.61,1,81,100,345
377.62,1,24,100,345
378.62,1,76,100,345
379.62,1,46,100,345
380.62,1,45,100,345
381.62,1,67,100,345
382.62,1,77,100,345
383.62,1,0,100,345
384.63,1,70,100,345
385.63,1,41,100,345
386.63,1,95,100,346
387.63,1,41,100,350
388.63,1,100,100,350
